votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips,state
3476,9353,13160,0.264133739,0.710714286,"5,877",44.66%,NC,Ashe County,37009,North Carolina
1670,6226,8060,0.20719603,0.772456576,"4,556",56.53%,NC,Avery County,37011,North Carolina
8699,14478,23599,0.368617314,0.613500572,"5,779",24.49%,NC,Beaufort County,37013,North Carolina
5837,3476,9380,0.62228145,0.370575693,"2,361",25.17%,NC,Bertie County,37015,North Carolina
7021,8511,15743,0.445975989,0.540621228,"1,490",9.46%,NC,Bladen County,37017,North Carolina
23117,42440,67255,0.343721656,0.63103115,"19,323",28.73%,NC,Brunswick County,37019,North Carolina
74937,55339,134507,0.557123421,0.411420967,"19,598",14.57%,NC,Buncombe County,37021,North Carolina
10930,25741,37638,0.290398002,0.683909878,"14,811",39.35%,NC,Burke County,37023,North Carolina
35048,53224,91002,0.385134393,0.584866267,"18,176",19.97%,NC,Cabarrus County,37025,North Carolina
8403,26499,35747,0.235068677,0.741292976,"18,096",50.62%,NC,Caldwell County,37027,North Carolina
1266,3527,4939,0.256327192,0.714112168,"2,261",45.78%,NC,Camden County,37029,North Carolina
9806,26228,36919,0.265608494,0.710420109,"16,422",44.48%,NC,Carteret County,37031,North Carolina
4549,5758,10515,0.432620067,0.547598669,"1,209",11.50%,NC,Caswell County,37033,North Carolina
21050,48062,71065,0.296207697,0.67631042,"27,012",38.01%,NC,Catawba County,37035,North Carolina
20953,17012,39080,0.536156602,0.43531218,"3,941",10.08%,NC,Chatham County,37037,North Carolina
2809,10711,13860,0.202669553,0.772799423,"7,902",57.01%,NC,Cherokee County,37039,North Carolina
2965,3983,7108,0.417135622,0.56035453,"1,018",14.32%,NC,Chowan County,37041,North Carolina
1352,4395,5885,0.229736619,0.746813934,"3,043",51.71%,NC,Clay County,37043,North Carolina
14896,28394,44137,0.337494619,0.643315132,"13,498",30.58%,NC,Cleveland County,37045,North Carolina
8991,14177,23472,0.383052147,0.603996251,"5,186",22.09%,NC,Columbus County,37047,North Carolina
17481,27556,46231,0.378122905,0.596050269,"10,075",21.79%,NC,Craven County,37049,North Carolina
70523,50593,124402,0.566896031,0.406689603,"19,930",16.02%,NC,Cumberland County,37051,North Carolina
2879,9070,12423,0.231747565,0.7300974,"6,191",49.83%,NC,Currituck County,37053,North Carolina
7079,11283,19009,0.372402546,0.593560945,"4,204",22.12%,NC,Dare County,37055,North Carolina
17328,52870,72013,0.240623221,0.734172997,"35,542",49.35%,NC,Davidson County,37057,North Carolina
5228,15502,21350,0.244871194,0.726088993,"10,274",48.12%,NC,Davie County,37059,North Carolina
8196,12151,20601,0.397844765,0.589825737,"3,955",19.20%,NC,Duplin County,37061,North Carolina
118783,27879,150543,0.789030377,0.185189614,"90,904",60.38%,NC,Durham County,37063,North Carolina
16152,8219,24653,0.655173813,0.333387417,"7,933",32.18%,NC,Edgecombe County,37065,North Carolina
92488,74793,172509,0.536134347,0.433559988,"17,695",10.26%,NC,Forsyth County,37067,North Carolina
12811,16320,29902,0.428432881,0.545782891,"3,509",11.74%,NC,Franklin County,37069,North Carolina
30982,61467,94872,0.326566321,0.647894005,"30,485",32.13%,NC,Gaston County,37071,North Carolina
2371,2851,5328,0.445007508,0.535097598,480,9.01%,NC,Gates County,37073,North Carolina
761,3260,4094,0.185881778,0.79628725,"2,499",61.04%,NC,Graham County,37075,North Carolina
12827,13500,26920,0.476485884,0.501485884,673,2.50%,NC,Granville County,37077,North Carolina
3570,4358,8013,0.44552602,0.543866217,788,9.83%,NC,Greene County,37079,North Carolina
147949,97461,252087,0.586896587,0.386616525,"50,488",20.03%,NC,Guilford County,37081,North Carolina
15642,8954,24881,0.628672481,0.359872995,"6,688",26.88%,NC,Halifax County,37083,North Carolina
16452,27278,44955,0.365965966,0.606784562,"10,826",24.08%,NC,Harnett County,37085,North Carolina
10414,18844,30156,0.345337578,0.624883937,"8,430",27.95%,NC,Haywood County,37087,North Carolina
19664,35535,56810,0.346136244,0.625506073,"15,871",27.94%,NC,Henderson County,37089,North Carolina
6886,3081,10100,0.681782178,0.305049505,"3,805",37.67%,NC,Hertford County,37091,North Carolina
9608,7676,17847,0.538353785,0.430100297,"1,932",10.83%,NC,Hoke County,37093,North Carolina
956,1275,2273,0.420589529,0.560932688,319,14.03%,NC,Hyde County,37095,North Carolina
24441,54164,80727,0.302761158,0.670952717,"29,723",36.82%,NC,Iredell County,37097,North Carolina
7564,9706,18004,0.42012886,0.539102422,"2,142",11.90%,NC,Jackson County,37099,North Carolina
28153,54082,84553,0.332962757,0.639622485,"25,929",30.67%,NC,Johnston County,37101,North Carolina
2041,2941,5039,0.405040683,0.583647549,900,17.86%,NC,Jones County,37103,North Carolina
10380,13625,24676,0.420651645,0.552155941,"3,245",13.15%,NC,Lee County,37105,North Carolina
11752,13354,25500,0.460862745,0.523686275,"1,602",6.28%,NC,Lenoir County,37107,North Carolina
9836,28653,39449,0.249334584,0.726330198,"18,817",47.70%,NC,Lincoln County,37109,North Carolina
4841,12035,17336,0.279245501,0.69422012,"7,194",41.50%,NC,Macon County,37113,North Carolina
3899,6735,10966,0.355553529,0.614171074,"2,836",25.86%,NC,Madison County,37115,North Carolina
5814,5874,11852,0.490550118,0.495612555,60,0.51%,NC,Martin County,37117,North Carolina
4645,14517,19557,0.237510866,0.742291763,"9,872",50.48%,NC,McDowell County,37111,North Carolina
292258,154303,461834,0.632820451,0.334109225,"137,955",29.87%,NC,Mecklenburg County,37119,North Carolina
1585,6225,7948,0.199421238,0.783215903,"4,640",58.38%,NC,Mitchell County,37121,North Carolina
4108,7070,11449,0.35880863,0.617521181,"2,962",25.87%,NC,Montgomery County,37123,North Carolina
16148,30273,47746,0.338206342,0.634042642,"14,125",29.58%,NC,Moore County,37125,North Carolina
23024,23142,46903,0.490885444,0.493401275,118,0.25%,NC,Nash County,37127,North Carolina
50219,54665,108737,0.461839116,0.502726763,"4,446",4.09%,NC,New Hanover County,37129,North Carolina
6113,3556,9761,0.6262678,0.364306936,"2,557",26.20%,NC,Northampton County,37131,North Carolina
17156,36342,55364,0.309876454,0.656419334,"19,186",34.65%,NC,Onslow County,37133,North Carolina
59105,18373,79830,0.74038582,0.230151572,"40,732",51.02%,NC,Orange County,37135,North Carolina
2427,4225,6772,0.358387478,0.623892499,"1,798",26.55%,NC,Pamlico County,37137,North Carolina
8455,8082,16964,0.498408394,0.476420656,373,2.20%,NC,Pasquotank County,37139,North Carolina
9086,17317,27072,0.335623522,0.639664598,"8,231",30.40%,NC,Pender County,37141,North Carolina
2291,4143,6595,0.347384382,0.628203184,"1,852",28.08%,NC,Perquimans County,37143,North Carolina
7772,11116,19303,0.402631715,0.575869036,"3,344",17.32%,NC,Person County,37145,North Carolina
40967,35191,78264,0.523446284,0.449644792,"5,776",7.38%,NC,Pitt County,37147,North Carolina
3715,6738,10723,0.346451553,0.628368927,"3,023",28.19%,NC,Polk County,37149,North Carolina
13074,49156,63615,0.205517567,0.772710839,"36,082",56.72%,NC,Randolph County,37151,North Carolina
8290,10199,18813,0.44065274,0.542125126,"1,909",10.15%,NC,Richmond County,37153,North Carolina
18377,20294,39454,0.465782937,0.514371166,"1,917",4.86%,NC,Robeson County,37155,North Carolina
14057,26463,41374,0.339754435,0.639604583,"12,406",29.99%,NC,Rockingham County,37157,North Carolina
19208,42388,63078,0.304511874,0.671993405,"23,180",36.75%,NC,Rowan County,37159,North Carolina
7451,21694,29764,0.250335976,0.728867088,"14,243",47.85%,NC,Rutherford County,37161,North Carolina
10486,14761,25638,0.409002262,0.575746938,"4,275",16.67%,NC,Sampson County,37163,North Carolina
7279,6212,13743,0.529651459,0.452011933,"1,067",7.76%,NC,Scotland County,37165,North Carolina
7008,21788,29451,0.237954569,0.7398051,"14,780",50.19%,NC,Stanly County,37167,North Carolina
4645,16976,22182,0.209404021,0.765305202,"12,331",55.59%,NC,Stokes County,37169,North Carolina
7438,23495,31663,0.234911411,0.742033288,"16,057",50.71%,NC,Surry County,37171,North Carolina
2186,3557,5982,0.365429622,0.594617185,"1,371",22.92%,NC,Swain County,37173,North Carolina
6520,10441,17440,0.373853211,0.598681193,"3,921",22.48%,NC,Transylvania County,37175,North Carolina
705,968,1700,0.414705882,0.569411765,263,15.47%,NC,Tyrrell County,37177,North Carolina
34051,66265,103596,0.328690297,0.639648249,"32,214",31.10%,NC,Union County,37179,North Carolina
12168,7304,19762,0.615727153,0.369598219,"4,864",24.61%,NC,Vance County,37181,North Carolina
298353,193607,510940,0.58392962,0.378923161,"104,746",20.50%,NC,Wake County,37183,North Carolina
6668,3302,10123,0.658698014,0.326187889,"3,366",33.25%,NC,Warren County,37185,North Carolina
3490,2560,6115,0.570727719,0.418642682,930,15.21%,NC,Washington County,37187,North Carolina
13953,13521,28769,0.485001217,0.469985053,432,1.50%,NC,Watauga County,37189,North Carolina
21520,27360,49824,0.43192036,0.549132948,"5,840",11.72%,NC,Wayne County,37191,North Carolina
6596,23613,30844,0.213850344,0.765562184,"17,017",55.17%,NC,Wilkes County,37193,North Carolina
19527,17410,37593,0.519431809,0.463118134,"2,117",5.63%,NC,Wilson County,37195,North Carolina
3140,13815,17350,0.180979827,0.796253602,"10,675",61.53%,NC,Yadkin County,37197,North Carolina
3181,6367,9808,0.32432708,0.649163948,"3,186",32.48%,NC,Yancey County,37199,North Carolina
216,904,1206,0.179104478,0.749585406,688,57.05%,ND,Adams County,38001,North Dakota
1597,3156,5253,0.304016752,0.600799543,"1,559",29.68%,ND,Barnes County,38003,North Dakota
842,927,1940,0.434020619,0.477835052,85,4.38%,ND,Benson County,38005,North Dakota
58,492,592,0.097972973,0.831081081,434,73.31%,ND,Billings County,38007,North Dakota
734,2482,3437,0.213558336,0.722141402,"1,748",50.86%,ND,Bottineau County,38009,North Dakota
227,1445,1769,0.128321085,0.816845676,"1,218",68.85%,ND,Bowman County,38011,North Dakota
118,879,1031,0.114451988,0.85257032,761,73.81%,ND,Burke County,38013,North Dakota
10865,32499,46874,0.231791612,0.693326791,"21,634",46.15%,ND,Burleigh County,38015,North Dakota
31291,39738,78807,0.397058637,0.504244547,"8,447",10.72%,ND,Cass County,38017,North Dakota
476,1356,1969,0.24174708,0.688674454,880,44.69%,ND,Cavalier County,38019,North Dakota
551,1656,2372,0.232293423,0.698145025,"1,105",46.59%,ND,Dickey County,38021,North Dakota
243,860,1187,0.204717776,0.724515586,617,51.98%,ND,Divide County,38023,North Dakota
356,1753,2199,0.161891769,0.797180537,"1,397",63.53%,ND,Dunn County,38025,North Dakota
354,790,1219,0.290401969,0.64807219,436,35.77%,ND,Eddy County,38027,North Dakota
215,1672,1959,0.109749872,0.853496682,"1,457",74.37%,ND,Emmons County,38029,North Dakota
346,1237,1699,0.203649205,0.728075338,891,52.44%,ND,Foster County,38031,North Dakota
99,793,942,0.105095541,0.841825902,694,73.67%,ND,Golden Valley County,38033,North Dakota
10828,16325,29711,0.364444145,0.549459796,"5,497",18.50%,ND,Grand Forks County,38035,North Dakota
187,1098,1361,0.137398971,0.806759735,911,66.94%,ND,Grant County,38037,North Dakota
298,847,1247,0.238973536,0.679230152,549,44.03%,ND,Griggs County,38039,North Dakota
168,1032,1261,0.133227597,0.818398097,864,68.52%,ND,Hettinger County,38041,North Dakota
179,1106,1358,0.131811487,0.81443299,927,68.26%,ND,Kidder County,38043,North Dakota
500,1475,2115,0.236406619,0.697399527,975,46.10%,ND,LaMoure County,38045,North Dakota
112,867,1030,0.108737864,0.841747573,755,73.30%,ND,Logan County,38047,North Dakota
474,1991,2687,0.176404913,0.740975065,"1,517",56.46%,ND,McHenry County,38049,North Dakota
233,1095,1423,0.16373858,0.769501054,862,60.58%,ND,McIntosh County,38051,North Dakota
696,3661,4594,0.151501959,0.796909012,"2,965",64.54%,ND,McKenzie County,38053,North Dakota
1070,3827,5206,0.205532078,0.735113331,"2,757",52.96%,ND,McLean County,38055,North Dakota
616,3715,4564,0.134969325,0.813978966,"3,099",67.90%,ND,Mercer County,38057,North Dakota
3077,11319,15547,0.197915997,0.728050428,"8,242",53.01%,ND,Morton County,38059,North Dakota
1211,2551,4009,0.302070342,0.636318284,"1,340",33.42%,ND,Mountrail County,38061,North Dakota
536,1025,1694,0.316410862,0.605076741,489,28.87%,ND,Nelson County,38063,North Dakota
119,827,1002,0.118762475,0.825349301,708,70.66%,ND,Oliver County,38065,North Dakota
681,2204,3093,0.220174588,0.712576786,"1,523",49.24%,ND,Pembina County,38067,North Dakota
431,1433,2020,0.213366337,0.709405941,"1,002",49.60%,ND,Pierce County,38069,North Dakota
1505,3216,5218,0.288424684,0.616328095,"1,711",32.79%,ND,Ramsey County,38071,North Dakota
836,1209,2317,0.360811394,0.521795425,373,16.10%,ND,Ransom County,38073,North Dakota
200,978,1255,0.15936255,0.779282869,778,61.99%,ND,Renville County,38075,North Dakota
2064,4759,7460,0.276675603,0.637935657,"2,695",36.13%,ND,Richland County,38077,North Dakota
2097,1210,3662,0.572637903,0.330420535,887,24.22%,ND,Rolette County,38079,North Dakota
693,1088,1978,0.350353893,0.550050556,395,19.97%,ND,Sargent County,38081,North Dakota
94,644,774,0.121447028,0.832041344,550,71.06%,ND,Sheridan County,38083,North Dakota
758,256,1177,0.644010195,0.217502124,502,42.65%,ND,Sioux County,38085,North Dakota
42,361,427,0.098360656,0.845433255,319,74.71%,ND,Slope County,38087,North Dakota
1745,9718,12115,0.144036319,0.8021461,"7,973",65.81%,ND,Stark County,38089,North Dakota
361,537,984,0.366869919,0.545731707,176,17.89%,ND,Steele County,38091,North Dakota
2484,6706,9938,0.249949688,0.674783659,"4,222",42.48%,ND,Stutsman County,38093,North Dakota
305,733,1137,0.26824978,0.64467898,428,37.64%,ND,Towner County,38095,North Dakota
1239,2263,3864,0.320652174,0.585662526,"1,024",26.50%,ND,Traill County,38097,North Dakota
1166,2991,4543,0.256658596,0.658375523,"1,825",40.17%,ND,Walsh County,38099,North Dakota
5792,18601,26861,0.215628607,0.692490972,"12,809",47.69%,ND,Ward County,38101,North Dakota
419,1793,2352,0.178146259,0.762329932,"1,374",58.42%,ND,Wells County,38103,North Dakota
1722,10033,12529,0.137441137,0.800782185,"8,311",66.33%,ND,Williams County,38105,North Dakota
3272,9205,13172,0.248405709,0.698830853,"5,933",45.04%,NE,Adams County,31001,Nebraska
381,2717,3220,0.118322981,0.84378882,"2,336",72.55%,NE,Antelope County,31003,Nebraska
16,237,263,0.060836502,0.901140684,221,84.03%,NE,Arthur County,31005,Nebraska
18,355,390,0.046153846,0.91025641,337,86.41%,NE,Banner County,31007,Nebraska
30,273,313,0.095846645,0.872204473,243,77.64%,NE,Blaine County,31009,Nebraska
414,2299,2867,0.144401814,0.801883502,"1,885",65.75%,NE,Boone County,31011,Nebraska
953,3550,4761,0.200168032,0.745641672,"2,597",54.55%,NE,Box Butte County,31013,Nebraska
128,978,1142,0.112084063,0.856392294,850,74.43%,NE,Boyd County,31015,Nebraska
153,1380,1579,0.09689677,0.873970868,"1,227",77.71%,NE,Brown County,31017,Nebraska
4690,14424,20477,0.229037457,0.704400059,"9,734",47.54%,NE,Buffalo County,31019,Nebraska
928,2360,3523,0.263411865,0.669883622,"1,432",40.65%,NE,Burt County,31021,Nebraska
690,3068,3914,0.17629024,0.783852836,"2,378",60.76%,NE,Butler County,31023,Nebraska
3461,8388,12609,0.274486478,0.665239115,"4,927",39.08%,NE,Cass County,31025,Nebraska
572,3533,4360,0.131192661,0.810321101,"2,961",67.91%,NE,Cedar County,31027,Nebraska
171,1621,1851,0.092382496,0.875742842,"1,450",78.34%,NE,Chase County,31029,Nebraska
317,2623,3082,0.102855289,0.851070733,"2,306",74.82%,NE,Cherry County,31031,Nebraska
702,3610,4569,0.153644123,0.790107244,"2,908",63.65%,NE,Cheyenne County,31033,Nebraska
470,2373,2973,0.158089472,0.798183653,"1,903",64.01%,NE,Clay County,31035,Nebraska
857,2171,3172,0.270176545,0.68442623,"1,314",41.42%,NE,Colfax County,31037,Nebraska
712,3095,3988,0.178535607,0.776078235,"2,383",59.75%,NE,Cuming County,31039,Nebraska
635,4616,5489,0.115685917,0.840954637,"3,981",72.53%,NE,Custer County,31041,Nebraska
2904,4028,7259,0.400055104,0.554897369,"1,124",15.48%,NE,Dakota County,31043,Nebraska
785,2559,3578,0.219396311,0.715204025,"1,774",49.58%,NE,Dawes County,31045,Nebraska
2116,5935,8486,0.249351874,0.699387226,"3,819",45.00%,NE,Dawson County,31047,Nebraska
120,809,977,0.122824974,0.828045036,689,70.52%,NE,Deuel County,31049,Nebraska
556,2041,2744,0.202623907,0.743804665,"1,485",54.12%,NE,Dixon County,31051,Nebraska
4451,9736,14959,0.297546627,0.650845645,"5,285",35.33%,NE,Dodge County,31053,Nebraska
105207,102151,219531,0.479235279,0.465314694,"3,056",1.39%,NE,Douglas County,31055,Nebraska
89,823,949,0.093782929,0.867228662,734,77.34%,NE,Dundy County,31057,Nebraska
610,2100,2879,0.211879125,0.729419937,"1,490",51.75%,NE,Fillmore County,31059,Nebraska
250,1345,1656,0.150966184,0.812198068,"1,095",66.12%,NE,Franklin County,31061,Nebraska
161,1106,1310,0.122900763,0.844274809,945,72.14%,NE,Frontier County,31063,Nebraska
304,1915,2315,0.131317495,0.827213823,"1,611",69.59%,NE,Furnas County,31065,Nebraska
2930,6333,9854,0.297341181,0.642683174,"3,403",34.53%,NE,Gage County,31067,Nebraska
153,869,1063,0.143932267,0.817497648,716,67.36%,NE,Garden County,31069,Nebraska
121,819,968,0.125,0.84607438,698,72.11%,NE,Garfield County,31071,Nebraska
165,792,1000,0.165,0.792,627,62.70%,NE,Gosper County,31073,Nebraska
20,367,394,0.050761421,0.931472081,347,88.07%,NE,Grant County,31075,Nebraska
210,911,1165,0.180257511,0.781974249,701,60.17%,NE,Greeley County,31077,Nebraska
6142,14139,21331,0.287937743,0.662838123,"7,997",37.49%,NE,Hall County,31079,Nebraska
873,3763,4902,0.178090575,0.767645859,"2,890",58.96%,NE,Hamilton County,31081,Nebraska
219,1302,1582,0.138432364,0.82300885,"1,083",68.46%,NE,Harlan County,31083,Nebraska
30,471,510,0.058823529,0.923529412,441,86.47%,NE,Hayes County,31085,Nebraska
158,1216,1440,0.109722222,0.844444444,"1,058",73.47%,NE,Hitchcock County,31087,Nebraska
522,4275,4979,0.104840329,0.858606146,"3,753",75.38%,NE,Holt County,31089,Nebraska
40,355,414,0.096618357,0.857487923,315,76.09%,NE,Hooker County,31091,Nebraska
544,2284,2958,0.183908046,0.77214334,"1,740",58.82%,NE,Howard County,31093,Nebraska
831,2387,3430,0.242274052,0.695918367,"1,556",45.36%,NE,Jefferson County,31095,Nebraska
560,1348,2051,0.273037543,0.657240371,788,38.42%,NE,Johnson County,31097,Nebraska
550,2519,3242,0.169648365,0.776989513,"1,969",60.73%,NE,Kearney County,31099,Nebraska
560,3203,3945,0.141951838,0.811913815,"2,643",67.00%,NE,Keith County,31101,Nebraska
39,458,514,0.075875486,0.891050584,419,81.52%,NE,Keya Paha County,31103,Nebraska
227,1317,1636,0.138753056,0.805012225,"1,090",66.63%,NE,Kimball County,31105,Nebraska
715,3181,4061,0.176065009,0.783304605,"2,466",60.72%,NE,Knox County,31107,Nebraska
60533,60456,129803,0.466345154,0.465751947,77,0.06%,NE,Lancaster County,31109,Nebraska
2878,11992,15674,0.18361618,0.765088682,"9,114",58.15%,NE,Lincoln County,31111,Nebraska
32,400,451,0.070953437,0.88691796,368,81.60%,NE,Logan County,31113,Nebraska
48,323,382,0.12565445,0.845549738,275,71.99%,NE,Loup County,31115,Nebraska
2663,10518,13956,0.190813987,0.753654342,"7,855",56.28%,NE,Madison County,31119,Nebraska
14,257,286,0.048951049,0.898601399,243,84.97%,NE,McPherson County,31117,Nebraska
601,2914,3707,0.162125708,0.786080388,"2,313",62.40%,NE,Merrick County,31121,Nebraska
282,1788,2166,0.130193906,0.825484765,"1,506",69.53%,NE,Morrill County,31123,Nebraska
280,1257,1599,0.175109443,0.786116323,977,61.10%,NE,Nance County,31125,Nebraska
765,2068,3035,0.252059308,0.681383855,"1,303",42.93%,NE,Nemaha County,31127,Nebraska
348,1709,2153,0.161634928,0.793776126,"1,361",63.21%,NE,Nuckolls County,31129,Nebraska
2017,4833,7279,0.277098503,0.66396483,"2,816",38.69%,NE,Otoe County,31131,Nebraska
279,970,1314,0.212328767,0.738203957,691,52.59%,NE,Pawnee County,31133,Nebraska
160,1202,1418,0.112834979,0.847672779,"1,042",73.48%,NE,Perkins County,31135,Nebraska
571,3832,4609,0.123888045,0.831416793,"3,261",70.75%,NE,Phelps County,31137,Nebraska
382,3052,3580,0.106703911,0.852513966,"2,670",74.58%,NE,Pierce County,31139,Nebraska
2612,10864,14047,0.185947177,0.773403574,"8,252",58.75%,NE,Platte County,31141,Nebraska
411,2019,2538,0.161938534,0.795508274,"1,608",63.36%,NE,Polk County,31143,Nebraska
638,4212,5061,0.126062043,0.832246592,"3,574",70.62%,NE,Red Willow County,31145,Nebraska
798,2684,3666,0.217675941,0.732133115,"1,886",51.45%,NE,Richardson County,31147,Nebraska
70,687,793,0.088272383,0.866330391,617,77.81%,NE,Rock County,31149,Nebraska
1630,2849,4795,0.339937435,0.594160584,"1,219",25.42%,NE,Saline County,31151,Nebraska
27704,44649,77781,0.35617953,0.57403479,"16,945",21.79%,NE,Sarpy County,31153,Nebraska
2509,7486,10598,0.236742782,0.706359691,"4,977",46.96%,NE,Saunders County,31155,Nebraska
3151,9952,13895,0.22677222,0.716228859,"6,801",48.95%,NE,Scotts Bluff County,31157,Nebraska
1881,5451,7754,0.242584473,0.702992004,"3,570",46.04%,NE,Seward County,31159,Nebraska
286,2192,2565,0.111500975,0.854580897,"1,906",74.31%,NE,Sheridan County,31161,Nebraska
338,1143,1553,0.217643271,0.735994849,805,51.84%,NE,Sherman County,31163,Nebraska
77,602,709,0.108603667,0.849083216,525,74.05%,NE,Sioux County,31165,Nebraska
417,2173,2748,0.151746725,0.790756914,"1,756",63.90%,NE,Stanton County,31167,Nebraska
490,1993,2613,0.187523919,0.762724837,"1,503",57.52%,NE,Thayer County,31169,Nebraska
30,344,387,0.07751938,0.888888889,314,81.14%,NE,Thomas County,31171,Nebraska
911,1013,2029,0.44898965,0.49926072,102,5.03%,NE,Thurston County,31173,Nebraska
337,1770,2172,0.155156538,0.814917127,"1,433",65.98%,NE,Valley County,31175,Nebraska
2606,7374,10584,0.246220711,0.696712018,"4,768",45.05%,NE,Washington County,31177,Nebraska
828,2675,3740,0.221390374,0.715240642,"1,847",49.39%,NE,Wayne County,31179,Nebraska
306,1320,1687,0.181387078,0.78245406,"1,014",60.11%,NE,Webster County,31181,Nebraska
62,377,459,0.135076253,0.821350763,315,68.63%,NE,Wheeler County,31183,Nebraska
1181,4686,6256,0.188778772,0.749040921,"3,505",56.03%,NE,York County,31185,Nebraska
13517,19315,34462,0.392229122,0.560472404,"5,798",16.82%,NH,Belknap County,33001,New Hampshire
12987,14635,29063,0.446856828,0.503561229,"1,648",5.67%,NH,Carroll County,33003,New Hampshire
22064,16876,41080,0.537098345,0.410808179,"5,188",12.63%,NH,Cheshire County,33005,New Hampshire
6558,7951,15255,0.429891839,0.521206162,"1,393",9.13%,NH,Coos County,33007,New Hampshire
28510,19010,50065,0.569459702,0.379706382,"9,500",18.98%,NH,Grafton County,33009,New Hampshire
99589,100013,210622,0.472832847,0.474845933,424,0.20%,NH,Hillsborough County,33011,New Hampshire
40198,37674,81982,0.490327145,0.459539899,"2,524",3.08%,NH,Merrimack County,33013,New Hampshire
79994,90447,179005,0.446881372,0.505276389,"10,453",5.84%,NH,Rockingham County,33015,New Hampshire
34894,29072,67918,0.513766601,0.428045584,"5,822",8.57%,NH,Strafford County,33017,New Hampshire
10210,10796,22101,0.461970047,0.488484684,586,2.65%,NH,Sullivan County,33019,New Hampshire
54472,47882,105738,0.515160113,0.452836256,"6,590",6.23%,NJ,Atlantic County,34001,New Jersey
209251,163220,383965,0.544974151,0.425090829,"46,031",11.99%,NJ,Bergen County,34003,New Jersey
108361,79539,194988,0.555731635,0.40791741,"28,822",14.78%,NJ,Burlington County,34005,New Jersey
142375,71020,220437,0.645876146,0.322178219,"71,355",32.37%,NJ,Camden County,34007,New Jersey
18626,28237,48375,0.385033592,0.583710594,"9,611",19.87%,NJ,Cape May County,34009,New Jersey
27045,24213,53018,0.510109774,0.456693953,"2,832",5.34%,NJ,Cumberland County,34011,New Jersey
231031,62059,299808,0.770596515,0.206995811,"168,972",56.36%,NJ,Essex County,34013,New Jersey
66355,66949,138388,0.479485215,0.483777495,594,0.43%,NJ,Gloucester County,34015,New Jersey
149980,45615,201425,0.744594762,0.226461462,"104,365",51.81%,NJ,Hudson County,34017,New Jersey
28797,38565,70582,0.407993539,0.546385764,"9,768",13.84%,NJ,Hunterdon County,34019,New Jersey
93721,42604,141332,0.663126539,0.30144624,"51,117",36.17%,NJ,Mercer County,34021,New Jersey
164887,108981,282668,0.583323899,0.385544172,"55,906",19.78%,NJ,Middlesex County,34023,New Jersey
135825,165305,311474,0.436071711,0.530718455,"29,480",9.46%,NJ,Monmouth County,34025,New Jersey
114437,125376,248848,0.459867067,0.503825628,"10,939",4.40%,NJ,Morris County,34027,New Jersey
81845,170103,259592,0.315283214,0.655270578,"88,258",34.00%,NJ,Ocean County,34029,New Jersey
112608,71488,189099,0.595497596,0.378045362,"41,120",21.75%,NJ,Passaic County,34031,New Jersey
11766,16256,29220,0.402669405,0.55633128,"4,490",15.37%,NJ,Salem County,34033,New Jersey
83839,64640,154249,0.543530266,0.419062684,"19,199",12.45%,NJ,Somerset County,34035,New Jersey
24132,46486,73860,0.326726239,0.629379908,"22,354",30.27%,NJ,Sussex County,34037,New Jersey
145412,67582,219385,0.66281651,0.308052055,"77,830",35.48%,NJ,Union County,34039,New Jersey
16991,29393,48442,0.35074935,0.606766855,"12,402",25.60%,NJ,Warren County,34041,New Jersey
141960,93874,269861,0.526048595,0.347860565,"48,086",17.82%,NM,Bernalillo County,35001,New Mexico
426,1453,2024,0.210474308,0.717885375,"1,027",50.74%,NM,Catron County,35003,New Mexico
5530,12869,20159,0.274319163,0.638374919,"7,339",36.41%,NM,Chaves County,35005,New Mexico
3721,3179,7975,0.466583072,0.39862069,542,6.80%,NM,Cibola County,35006,New Mexico
2118,2569,5271,0.401821286,0.487383798,451,8.56%,NM,Colfax County,35007,New Mexico
2776,7560,11292,0.245837761,0.669500531,"4,784",42.37%,NM,Curry County,35009,New Mexico
192,617,903,0.212624585,0.683277962,425,47.07%,NM,De Baca County,35011,New Mexico
37543,25095,69324,0.541558479,0.361995846,"12,448",17.96%,NM,Dona Ana County,35013,New Mexico
5008,13124,19523,0.256517953,0.672232751,"8,116",41.57%,NM,Eddy County,35015,New Mexico
6226,5251,12633,0.492836223,0.415657405,975,7.72%,NM,Grant County,35017,New Mexico
962,591,1809,0.531785517,0.326699834,371,20.51%,NM,Guadalupe County,35019,New Mexico
156,311,527,0.29601518,0.590132827,155,29.41%,NM,Harding County,35021,New Mexico
780,906,1836,0.424836601,0.493464052,126,6.86%,NM,Hidalgo County,35023,New Mexico
3877,12306,17369,0.223213772,0.708503656,"8,429",48.53%,NM,Lea County,35025,New Mexico
2329,5889,8856,0.262985547,0.6649729,"3,560",40.20%,NM,Lincoln County,35027,New Mexico
5443,3329,10430,0.521860019,0.319175455,"2,114",20.27%,NM,Los Alamos County,35028,New Mexico
3195,3478,7245,0.440993789,0.48005521,283,3.91%,NM,Luna County,35029,New Mexico
13162,4893,20791,0.633062383,0.235342215,"8,269",39.77%,NM,McKinley County,35031,New Mexico
1533,662,2429,0.631123919,0.27254014,871,35.86%,NM,Mora County,35033,New Mexico
